level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3368	2380	-1	
2	1	1	0	0	0	66	241	3210	2029	-1	
3	1	1	1	0	0	66	241	3210	2029	-1	
4	1	1	1	1	0	1649	241	148	40	-1	
5	1	1	1	1	1	1759	237	42	48	25.648933	ماما
5	1	1	1	1	2	1750	237	6	48	64.606445	ن
5	1	1	1	1	3	1709	237	24	48	37.360924	امن
5	1	1	1	1	4	1649	241	148	40	40.222279	ای
4	1	1	1	2	0	1200	362	1054	47	-1	
5	1	1	1	2	1	2140	362	114	47	93.128181	گزارش
5	1	1	1	2	2	2026	362	96	47	92.917236	سوابق
5	1	1	1	2	3	1993	382	15	27	93.252525	و
5	1	1	1	2	4	1921	374	53	35	86.521683	ریز
5	1	1	1	2	5	1781	362	109	47	92.781998	دستمزد
5	1	1	1	2	6	1711	358	53	70	93.231880	بعد
5	1	1	1	2	7	1658	358	36	70	93.279228	از
5	1	1	1	2	8	1587	358	55	70	93.216248	سال
5	1	1	1	2	9	1200	365	125	35	27.040352	3(
4	1	1	1	3	0	471	477	2409	49	-1	
5	1	1	1	3	1	2829	477	51	47	95.778000	اين
5	1	1	1	3	2	2714	477	97	47	90.310646	سوابق
5	1	1	1	3	3	2621	477	76	47	91.101669	صرفا
5	1	1	1	3	4	2516	487	87	36	91.815369	جهت
5	1	1	1	3	5	2410	477	88	49	92.458351	اطلاع
5	1	1	1	3	6	2327	490	65	34	91.762352	بوده
5	1	1	1	3	7	2295	497	15	27	93.291229	و
5	1	1	1	3	8	2181	477	97	47	91.723091	سوابق
5	1	1	1	3	9	2069	477	94	49	91.807617	قطعی
5	1	1	1	3	10	2044	497	7	27	92.727676	و
5	1	1	1	3	11	1954	477	65	47	92.771019	قابل
5	1	1	1	3	12	1834	477	102	33	92.806633	استناد
5	1	1	1	3	13	1722	477	95	47	92.183273	توسط
5	1	1	1	3	14	1618	482	85	39	89.855354	شعب
5	1	1	1	3	15	1572	489	28	31	92.942215	به
5	1	1	1	3	16	1460	477	94	48	90.087967	هنكام
5	1	1	1	3	17	1361	477	81	47	90.259155	احراز
5	1	1	1	3	18	1242	477	103	47	69.443649	شرایط
5	1	1	1	3	19	1144	492	65	32	92.149063	بهره
5	1	1	1	3	20	1033	489	94	33	92.152328	مندی
5	1	1	1	3	21	991	477	24	47	93.276054	از
5	1	1	1	3	22	870	477	105	47	91.076408	مزایای
5	1	1	1	3	23	755	477	97	49	90.869911	قانونی
5	1	1	1	3	24	660	477	78	48	92.751068	اعلام
5	1	1	1	3	25	540	477	102	47	91.278229	خواهد
5	1	1	1	3	26	471	482	51	28	92.268723	شد
4	1	1	1	4	0	705	619	2547	60	-1	
5	1	1	1	4	1	3169	626	83	40	92.703552	شماره
5	1	1	1	4	2	3085	636	68	27	62.443298	بیمه:
5	1	1	1	4	3	3032	618	10	57	37.661644	۰
5	1	1	1	4	4	2756	630	232	31	90.720268	۰۰۲۷۸۱۵۴۷۲
5	1	1	1	4	5	2238	619	42	57	91.843895	نام:
5	1	1	1	4	6	1868	621	91	57	92.959213	سمانه
5	1	1	1	4	7	1122	626	34	41	96.892448	نام
5	1	1	1	4	8	968	625	138	42	92.896378	خانوادگی:
5	1	1	1	4	9	705	622	159	57	83.596924	خورشیدی
4	1	1	1	5	0	653	726	2600	41	-1	
5	1	1	1	5	1	3215	726	38	28	96.057480	كد
5	1	1	1	5	2	3139	726	60	41	92.331200	ملى:
5	1	1	1	5	3	2826	727	160	30	38.961788	ال
5	1	1	1	5	4	2752	727	61	30	43.353352	ةنر
5	1	1	1	5	5	2201	726	83	40	92.561600	شماره
5	1	1	1	5	6	2045	726	140	28	91.463165	شناسنامه:
5	1	1	1	5	7	1861	727	90	30	73.774330	۳۶۵۶
5	1	1	1	5	8	1082	726	70	41	96.309074	تاريخ
5	1	1	1	5	9	1004	726	62	40	92.810928	تولد:
5	1	1	1	5	10	653	727	202	31	20.865982	۱-۰۵۶(
4	1	1	1	6	0	580	878	2696	33	-1	
5	1	1	1	6	1	3249	878	27	27	48.714401	2۲
5	1	1	1	6	2	2753	905	4	4	44.619270	1
5	1	1	1	6	3	2503	879	77	27	92.421959	شماره
5	1	1	1	6	4	2411	879	79	26	87.585739	کارگاه
5	1	1	1	6	5	1791	906	3	3	65.159958	۲
5	1	1	1	6	6	737	905	7	2	51.383263	2
5	1	1	1	6	7	580	905	7	3	67.260422	5
4	1	1	1	7	0	2241	1045	58	6	-1	
5	1	1	1	7	1	2241	1045	58	6	81.772270	7
4	1	1	1	8	0	1999	1042	1256	41	-1	
5	1	1	1	8	1	3240	1044	15	22	76.004646	۷۸
5	1	1	1	8	2	3045	1045	37	33	95.418579	ايام
