level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5052	3570	-1	
2	1	1	0	0	0	99	362	4814	3044	-1	
3	1	1	1	0	0	99	362	4814	3044	-1	
4	1	1	1	1	0	2473	362	223	60	-1	
5	1	1	1	1	1	2630	362	66	60	37.332039	سانا
5	1	1	1	1	2	2575	358	39	68	61.967209	ناس
5	1	1	1	1	3	2473	362	223	60	31.825424	ای
4	1	1	1	2	0	1798	543	1582	71	-1	
5	1	1	1	2	1	3211	543	169	71	89.628662	كزارش
5	1	1	1	2	2	3038	543	145	71	91.267082	سوابق
5	1	1	1	2	3	2997	494	24	124	91.847725	و
5	1	1	1	2	4	2841	561	171	53	91.847725	ريز
5	1	1	1	2	5	2672	559	113	34	92.567101	دستمزد
5	1	1	1	2	6	2568	561	78	48	90.563065	بعد
5	1	1	1	2	7	2506	543	36	71	90.563065	از
5	1	1	1	2	8	2381	544	101	69	95.179741	سال
5	1	1	1	2	9	1920	546	213	53	34.297371	رع
5	1	1	1	2	10	1798	546	94	50	34.297371	.ع١‏
4	1	1	1	3	0	707	715	3614	73	-1	
5	1	1	1	3	1	4244	715	77	71	51.088379	این
5	1	1	1	3	2	4072	715	146	71	91.827362	سوابق
5	1	1	1	3	3	3932	716	113	70	92.420906	صرفا
5	1	1	1	3	4	3774	731	131	54	92.997208	جهت
5	1	1	1	3	5	3615	715	133	73	92.134743	اطلاع
5	1	1	1	3	6	3491	734	98	52	91.973442	بوده
5	1	1	1	3	7	3442	745	23	41	93.209862	و
5	1	1	1	3	8	3271	715	146	71	92.329803	سوابق
5	1	1	1	3	9	3103	716	141	72	90.804977	قطعى
5	1	1	1	3	10	3070	745	7	41	93.289070	و
5	1	1	1	3	11	2930	716	99	70	91.571671	قابل
5	1	1	1	3	12	2752	715	152	50	92.232475	استناد
5	1	1	1	3	13	2583	716	142	70	92.352081	توسط
5	1	1	1	3	14	2427	731	128	50	92.296234	شعب
5	1	1	1	3	15	2358	733	43	48	93.298561	به
5	1	1	1	3	16	2190	716	141	72	95.566086	هنكام
5	1	1	1	3	17	2042	715	121	71	92.997162	احراز
5	1	1	1	3	18	1862	715	156	71	92.257683	شرايط
5	1	1	1	3	19	1716	738	99	48	92.257683	بهره
5	1	1	1	3	20	1549	733	141	49	92.054993	مندی
5	1	1	1	3	21	1487	715	35	71	93.231415	از
5	1	1	1	3	22	1306	715	157	71	92.227989	مزاياى
5	1	1	1	3	23	1133	716	146	72	92.331421	قانونى
5	1	1	1	3	24	990	715	116	73	92.499451	اعلام
5	1	1	1	3	25	810	715	153	71	91.400589	خواهد
5	1	1	1	3	26	707	731	77	34	93.298935	شد
4	1	1	1	4	0	1058	934	3821	73	-1	
5	1	1	1	4	1	4752	935	127	68	89.812897	شماره
5	1	1	1	4	2	4628	950	102	52	82.671448	بیمه:
5	1	1	1	4	3	4134	945	348	46	0.000000	۲«
5	1	1	1	4	4	3357	935	63	70	92.149261	نام:
5	1	1	1	4	5	2802	934	134	61	90.005386	سمانه
5	1	1	1	4	6	1682	935	52	70	96.115730	نام
5	1	1	1	4	7	1452	934	207	71	73.631187	خانوادگی:
5	1	1	1	4	8	1058	940	238	67	87.986557	حورشيدى
4	1	1	1	5	0	980	1089	3899	62	-1	
5	1	1	1	5	1	4822	1090	57	41	96.920059	كد
5	1	1	1	5	2	4709	1089	90	62	91.614700	ملی:
5	1	1	1	5	3	4128	1090	351	45	48.486961	۲۷
5	1	1	1	5	4	3300	1089	125	60	92.561714	شماره
5	1	1	1	5	5	3068	1089	209	42	91.075439	شناسنامه:
5	1	1	1	5	6	2790	1090	136	45	68.079079	۳۶۵۶
5	1	1	1	5	7	1622	1089	106	62	96.900459	تاريخ
5	1	1	1	5	8	1506	1089	93	60	81.742279	تولد:
5	1	1	1	5	9	980	1090	302	48	58.908798	۱-۰۶
4	1	1	1	6	0	856	1315	4057	63	-1	
5	1	1	1	6	1	4873	1317	40	51	79.004616	2
5	1	1	1	6	2	4461	1362	13	6	62.517944	1
5	1	1	1	6	3	4126	1357	12	12	38.596306	5
5	1	1	1	6	4	3755	1316	115	62	88.484108	شماره
